No.,TimeStamp(UNIX),Latitude,Longitude,SSID,Channel,RSSI(dBm)
44,1601282828,35.1586965,136.9240572,AAA001,5,-77
45,1601282829,35.1586965,136.9240572,AAA001,5,-77
46,1601282830,35.1586965,136.9240572,AAA001,5,-77
47,1601282830,35.1586965,136.9240572,AAA001,5,-77
48,1601282831,35.1586965,136.9240572,AAA001,5,-77
49,1601282832,35.1586965,136.9240572,AAA001,5,-77
50,1601282833,35.1586965,136.9240572,AAA001,5,-77
51,1601282833,35.1586965,136.9240572,AAA001,5,-77
52,1601282834,35.1586965,136.9240572,AAA001,5,-77
53,1601282835,35.1586965,136.9240572,AAA001,5,-77
54,1601282835,35.1586965,136.9240572,AAA001,5,-77
55,1601282836,35.1586965,136.9240572,AAA001,5,-77
56,1601282837,35.1586965,136.9240572,AAA001,5,-77
57,1601282837,35.1586965,136.9240572,AAA001,5,-77
58,1601282838,35.1586965,136.9240572,AAA001,5,-77
59,1601282839,35.1586965,136.9240572,AAA001,5,-77
60,1601282840,35.1586965,136.9240572,AAA001,5,-77
61,1601282840,35.1586965,136.9240572,AAA001,5,-77
62,1601282841,35.1586965,136.9240572,AAA001,5,-77
63,1601282842,35.1586965,136.9240572,AAA001,5,-77
64,1601282843,35.1586965,136.9240572,AAA001,5,-77
65,1601282843,35.1586965,136.9240572,AAA001,5,-77
66,1601282844,35.1586965,136.9240572,AAA001,5,-77
67,1601282845,35.1586965,136.9240572,AAA001,5,-77
68,1601282845,35.1586965,136.9240572,AAA001,5,-77
69,1601282846,35.1586965,136.9240572,AAA001,5,-77
70,1601282847,35.1586965,136.9240572,AAA001,5,-77
71,1601282848,35.1586965,136.9240572,AAA001,5,-77
72,1601282848,35.1586965,136.9240572,AAA001,5,-77
73,1601282849,35.1586965,136.9240572,AAA001,5,-77
74,1601282850,35.1586965,136.9240572,AAA001,5,-77
75,1601282850,35.1586965,136.9240572,AAA001,5,-77
76,1601282851,35.1586965,136.9240572,AAA001,5,-77
77,1601282852,35.1586965,136.9240572,AAA001,5,-77
78,1601282853,35.1586965,136.9240572,AAA001,5,-77
79,1601282853,35.1586965,136.9240572,AAA001,5,-77
80,1601282854,35.1586965,136.9240572,AAA001,5,-77
81,1601282855,35.1586965,136.9240572,AAA001,5,-77
82,1601282856,35.1586965,136.9240572,AAA001,5,-77
83,1601282856,35.1586965,136.9240572,AAA001,5,-77
84,1601282857,35.1586965,136.9240572,AAA001,5,-77
85,1601282858,35.1586965,136.9240572,AAA001,5,-77
86,1601282858,35.1586965,136.9240572,AAA001,5,-77
87,1601282859,35.1586965,136.9240572,AAA001,5,-74
88,1601282860,35.1586965,136.9240572,AAA001,5,-74
89,1601282860,35.1586965,136.9240572,AAA001,5,-74
90,1601282861,35.1586965,136.9240572,AAA001,5,-74
91,1601282862,35.1586965,136.9240572,AAA001,5,-74
92,1601282862,35.1586965,136.9240572,AAA001,5,-74
93,1601282863,35.1586965,136.9240572,AAA001,5,-74
94,1601282864,35.1586965,136.9240572,AAA001,5,-74
95,1601282865,35.1586965,136.9240572,AAA001,5,-74
96,1601282865,35.1586965,136.9240572,AAA001,5,-74
97,1601282866,35.1586965,136.9240572,AAA001,5,-74
98,1601282867,35.1586965,136.9240572,AAA001,5,-74
99,1601282867,35.1586965,136.9240572,AAA001,5,-74
100,1601282868,35.1586965,136.9240572,AAA001,5,-74
101,1601283527,35.1586474,136.9238577,AAA001,5,-69
102,1601283528,35.1586474,136.9238577,AAA001,5,-69
103,1601283528,35.1586474,136.9238577,AAA001,5,-69
104,1601283529,35.1586474,136.9238577,AAA001,5,-69
105,1601283530,35.1586474,136.9238577,AAA001,5,-69
106,1601283530,35.1586474,136.9238577,AAA001,5,-69
107,1601283531,35.1586474,136.9238577,AAA001,5,-69
108,1601283532,35.1586474,136.9238577,AAA001,5,-69
109,1601283532,35.1586474,136.9238577,AAA001,5,-69
110,1601283533,35.1586474,136.9238577,AAA001,5,-69
111,1601283620,35.1586474,136.9238577,AAA001,5,-71
112,1601283620,35.1586474,136.9238577,AAA001,5,-71
113,1601283621,35.1586474,136.9238577,AAA001,5,-71
114,1601283621,35.1586474,136.9238577,AAA001,5,-71
115,1601283622,35.1586474,136.9238577,AAA001,5,-71
116,1601283623,35.1586474,136.9238577,AAA001,5,-71
117,1601283623,35.1586474,136.9238577,AAA001,5,-71
118,1601283624,35.1586474,136.9238577,AAA001,5,-71
119,1601283625,35.1586474,136.9238577,AAA001,5,-71
120,1601283625,35.1586474,136.9238577,AAA001,5,-71
121,1601283626,35.1586474,136.9238577,AAA001,5,-73
122,1601283627,35.1586474,136.9238577,AAA001,5,-73
123,1601283627,35.1586474,136.9238577,AAA001,5,-73
124,1601283628,35.1586474,136.9238577,AAA001,5,-73
125,1601283629,35.1586474,136.9238577,AAA001,5,-73
126,1601283630,35.1586474,136.9238577,AAA001,5,-73
127,1601283630,35.1586474,136.9238577,AAA001,5,-73
128,1601283631,35.1586474,136.9238577,AAA001,5,-73
129,1601283632,35.1586474,136.9238577,AAA001,5,-73
130,1601283632,35.1586474,136.9238577,AAA001,5,-73
131,1601283633,35.1586474,136.9238577,AAA001,5,-73
132,1601283634,35.1586474,136.9238577,AAA001,5,-73
133,1601283634,35.1586474,136.9238577,AAA001,5,-73
134,1601283635,35.1586474,136.9238577,AAA001,5,-73
135,1601283636,35.1586474,136.9238577,AAA001,5,-73
136,1601283637,35.1586474,136.9238577,AAA001,5,-73
137,1601283637,35.1586474,136.9238577,AAA001,5,-73
138,1601283638,35.1586474,136.9238577,AAA001,5,-73
139,1601283639,35.1586474,136.9238577,AAA001,5,-73
140,1601283639,35.1586474,136.9238577,AAA001,5,-73
141,1601283640,35.1586474,136.9238577,AAA001,5,-73
142,1601283641,35.1586474,136.9238577,AAA001,5,-73
143,1601283641,35.1586474,136.9238577,AAA001,5,-73
144,1601283642,35.1586474,136.9238577,AAA001,5,-73
145,1601283643,35.1586474,136.9238577,AAA001,5,-73
146,1601283643,35.1586474,136.9238577,AAA001,5,-73
147,1601283644,35.1586474,136.9238577,AAA001,5,-73
148,1601283645,35.1586474,136.9238577,AAA001,5,-73
149,1601283645,35.1586474,136.9238577,AAA001,5,-73
150,1601283646,35.1586474,136.9238577,AAA001,5,-73
151,1601283647,35.1586474,136.9238577,AAA001,5,-73
152,1601283647,35.1586474,136.9238577,AAA001,5,-73
153,1601283648,35.1586474,136.9238577,AAA001,5,-73
154,1601283649,35.1586474,136.9238577,AAA001,5,-73
155,1601283649,35.1586474,136.9238577,AAA001,5,-73
156,1601283650,35.1586474,136.9238577,AAA001,5,-73
157,1601283651,35.1586474,136.9238577,AAA001,5,-73
158,1601283652,35.1586474,136.9238577,AAA001,5,-73
159,1601283652,35.1586474,136.9238577,AAA001,5,-64
160,1601283653,35.1586474,136.9238577,AAA001,5,-64
161,1601283654,35.1586474,136.9238577,AAA001,5,-64
162,1601283654,35.1586474,136.9238577,AAA001,5,-64
163,1601283655,35.1586474,136.9238577,AAA001,5,-64
164,1601283656,35.1586474,136.9238577,AAA001,5,-64
165,1601283657,35.1586474,136.9238577,AAA001,5,-64
166,1601283657,35.1586474,136.9238577,AAA001,5,-64
167,1601283658,35.1586474,136.9238577,AAA001,5,-64
168,1601283659,35.1586474,136.9238577,AAA001,5,-64
169,1601283659,35.1586474,136.9238577,AAA001,5,-65
170,1601283660,35.1586474,136.9238577,AAA001,5,-65
171,1601283661,35.1586474,136.9238577,AAA001,5,-65
172,1601283661,35.1586474,136.9238577,AAA001,5,-65
173,1601283662,35.1586474,136.9238577,AAA001,5,-65
174,1601283663,35.1586474,136.9238577,AAA001,5,-65
175,1601283663,35.1586474,136.9238577,AAA001,5,-65
176,1601283664,35.1586474,136.9238577,AAA001,5,-65
177,1601283665,35.1586474,136.9238577,AAA001,5,-65
178,1601283665,35.1586474,136.9238577,AAA001,5,-65
179,1601283666,35.1586474,136.9238577,AAA001,5,-65
180,1601283667,35.1586474,136.9238577,AAA001,5,-65
181,1601283667,35.1586474,136.9238577,AAA001,5,-65
182,1601283668,35.1586474,136.9238577,AAA001,5,-65
183,1601283669,35.1586474,136.9238577,AAA001,5,-65
184,1601283670,35.1586474,136.9238577,AAA001,5,-65
185,1601283670,35.1586474,136.9238577,AAA001,5,-65
186,1601283671,35.1586474,136.9238577,AAA001,5,-65
187,1601283672,35.1586474,136.9238577,AAA001,5,-65
188,1601283673,35.1586474,136.9238577,AAA001,5,-65
189,1601283673,35.1586474,136.9238577,AAA001,5,-65
190,1601283674,35.1586474,136.9238577,AAA001,5,-65
191,1601283675,35.1586474,136.9238577,AAA001,5,-65
192,1601283675,35.1586474,136.9238577,AAA001,5,-65
193,1601283676,35.1586474,136.9238577,AAA001,5,-65
194,1601283677,35.1586474,136.9238577,AAA001,5,-65
195,1601283678,35.1586474,136.9238577,AAA001,5,-65
196,1601283678,35.1586474,136.9238577,AAA001,5,-65
197,1601283679,35.1586474,136.9238577,AAA001,5,-65
198,1601283680,35.1586474,136.9238577,AAA001,5,-65
199,1601283680,35.1586474,136.9238577,AAA001,5,-65
200,1601283681,35.1586474,136.9238577,AAA001,5,-65
201,1601283962,35.158768,136.9238875,AAA001,5,-74
202,1601283963,35.158768,136.9238875,AAA001,5,-74
203,1601283964,35.158768,136.9238875,AAA001,5,-74
204,1601283965,35.158768,136.9238875,AAA001,5,-74
205,1601283965,35.158768,136.9238875,AAA001,5,-74
206,1601283966,35.158768,136.9238875,AAA001,5,-74
207,1601283967,35.158768,136.9238875,AAA001,5,-74
208,1601283967,35.158768,136.9238875,AAA001,5,-74
209,1601283968,35.158768,136.9238875,AAA001,5,-74
210,1601283969,35.158768,136.9238875,AAA001,5,-74
211,1601283969,35.158768,136.9238875,AAA001,5,-74
212,1601283970,35.158768,136.9238875,AAA001,5,-74
213,1601283971,35.158768,136.9238875,AAA001,5,-74
214,1601283972,35.158768,136.9238875,AAA001,5,-74
215,1601283972,35.158768,136.9238875,AAA001,5,-74
216,1601283973,35.158768,136.9238875,AAA001,5,-74
217,1601283974,35.158768,136.9238875,AAA001,5,-74
218,1601283974,35.158768,136.9238875,AAA001,5,-74
219,1601283975,35.158768,136.9238875,AAA001,5,-74
220,1601283976,35.158768,136.9238875,AAA001,5,-74
221,1601283976,35.158768,136.9238875,AAA001,5,-74
222,1601283977,35.158768,136.9238875,AAA001,5,-74
223,1601283978,35.158768,136.9238875,AAA001,5,-74
224,1601283978,35.158768,136.9238875,AAA001,5,-74
225,1601283979,35.158768,136.9238875,AAA001,5,-74
226,1601283980,35.158768,136.9238875,AAA001,5,-74
227,1601283980,35.158768,136.9238875,AAA001,5,-74
228,1601283981,35.158768,136.9238875,AAA001,5,-74
229,1601283982,35.158768,136.9238875,AAA001,5,-74
230,1601283983,35.158768,136.9238875,AAA001,5,-74
231,1601283983,35.158768,136.9238875,AAA001,5,-74
232,1601283984,35.158768,136.9238875,AAA001,5,-74
233,1601283985,35.158768,136.9238875,AAA001,5,-74
234,1601283985,35.158768,136.9238875,AAA001,5,-74
235,1601283986,35.158768,136.9238875,AAA001,5,-74
236,1601283987,35.158768,136.9238875,AAA001,5,-74
237,1601283987,35.158768,136.9238875,AAA001,5,-74
238,1601283988,35.158768,136.9238875,AAA001,5,-74
239,1601283989,35.158768,136.9238875,AAA001,5,-74
240,1601283990,35.158768,136.9238875,AAA001,5,-74
241,1601283990,35.158768,136.9238875,AAA001,5,-74
242,1601283991,35.158768,136.9238875,AAA001,5,-74
243,1601283992,35.158768,136.9238875,AAA001,5,-74
244,1601283993,35.158768,136.9238875,AAA001,5,-74
245,1601283993,35.158768,136.9238875,AAA001,5,-74
246,1601283994,35.158768,136.9238875,AAA001,5,-74
247,1601283995,35.158768,136.9238875,AAA001,5,-74
248,1601283995,35.158768,136.9238875,AAA001,5,-74
249,1601283996,35.158768,136.9238875,AAA001,5,-74
250,1601283997,35.158768,136.9238875,AAA001,5,-74
251,1601283998,35.158768,136.9238875,AAA001,5,-64
252,1601283998,35.158768,136.9238875,AAA001,5,-64
253,1601283999,35.158768,136.9238875,AAA001,5,-64
254,1601284000,35.158768,136.9238875,AAA001,5,-64
255,1601284000,35.158768,136.9238875,AAA001,5,-64
256,1601284001,35.158768,136.9238875,AAA001,5,-64
257,1601284002,35.158768,136.9238875,AAA001,5,-64
258,1601284002,35.158768,136.9238875,AAA001,5,-64
259,1601284003,35.158768,136.9238875,AAA001,5,-67
260,1601284004,35.158768,136.9238875,AAA001,5,-67
261,1601284004,35.158768,136.9238875,AAA001,5,-67
262,1601284005,35.158768,136.9238875,AAA001,5,-67
263,1601284006,35.158768,136.9238875,AAA001,5,-67
264,1601284007,35.158768,136.9238875,AAA001,5,-67
265,1601284007,35.158768,136.9238875,AAA001,5,-67
266,1601284008,35.158768,136.9238875,AAA001,5,-67
267,1601284009,35.158768,136.9238875,AAA001,5,-67
268,1601284009,35.158768,136.9238875,AAA001,5,-67
269,1601284010,35.158768,136.9238875,AAA001,5,-67
270,1601284011,35.158768,136.9238875,AAA001,5,-67
271,1601284011,35.158768,136.9238875,AAA001,5,-67
272,1601284012,35.158768,136.9238875,AAA001,5,-67
273,1601284013,35.158768,136.9238875,AAA001,5,-67
274,1601284013,35.158768,136.9238875,AAA001,5,-67
275,1601284014,35.158768,136.9238875,AAA001,5,-67
276,1601284015,35.158768,136.9238875,AAA001,5,-67
277,1601284015,35.158768,136.9238875,AAA001,5,-67
278,1601284016,35.158768,136.9238875,AAA001,5,-67
279,1601284017,35.158768,136.9238875,AAA001,5,-67
280,1601284017,35.158768,136.9238875,AAA001,5,-67
281,1601284018,35.158768,136.9238875,AAA001,5,-67
282,1601284019,35.158768,136.9238875,AAA001,5,-67
283,1601284020,35.158768,136.9238875,AAA001,5,-67
284,1601284020,35.158768,136.9238875,AAA001,5,-67
285,1601284021,35.158768,136.9238875,AAA001,5,-67
286,1601284022,35.158768,136.9238875,AAA001,5,-67
287,1601284022,35.158768,136.9238875,AAA001,5,-67
288,1601284023,35.158768,136.9238875,AAA001,5,-67
289,1601284024,35.158768,136.9238875,AAA001,5,-67
290,1601284025,35.158768,136.9238875,AAA001,5,-67
291,1601284025,35.158768,136.9238875,AAA001,5,-67
292,1601284026,35.158768,136.9238875,AAA001,5,-67
293,1601284027,35.158768,136.9238875,AAA001,5,-67
294,1601284027,35.158768,136.9238875,AAA001,5,-67
295,1601284028,35.158768,136.9238875,AAA001,5,-67
296,1601284029,35.158768,136.9238875,AAA001,5,-67
297,1601284030,35.158768,136.9238875,AAA001,5,-67
298,1601284030,35.158768,136.9238875,AAA001,5,-85
299,1601284031,35.158768,136.9238875,AAA001,5,-85
300,1601284032,35.158768,136.9238875,AAA001,5,-85
301,1601284202,35.1588736,136.9239552,AAA001,5,-70
302,1601284202,35.1588736,136.9239552,AAA001,5,-70
303,1601284203,35.1588736,136.9239552,AAA001,5,-70
304,1601284204,35.1588736,136.9239552,AAA001,5,-70
305,1601284205,35.1588736,136.9239552,AAA001,5,-70
306,1601284205,35.1588736,136.9239552,AAA001,5,-70
307,1601284206,35.1588736,136.9239552,AAA001,5,-70
308,1601284207,35.1588736,136.9239552,AAA001,5,-70
309,1601284207,35.1588736,136.9239552,AAA001,5,-70
310,1601284208,35.1588736,136.9239552,AAA001,5,-70
311,1601284209,35.1588736,136.9239552,AAA001,5,-70
312,1601284209,35.1588736,136.9239552,AAA001,5,-70
313,1601284210,35.1588736,136.9239552,AAA001,5,-70
314,1601284211,35.1588736,136.9239552,AAA001,5,-70
315,1601284212,35.1588736,136.9239552,AAA001,5,-70
316,1601284212,35.1588736,136.9239552,AAA001,5,-70
317,1601284213,35.1588736,136.9239552,AAA001,5,-70
318,1601284214,35.1588736,136.9239552,AAA001,5,-70
319,1601284214,35.1588736,136.9239552,AAA001,5,-70
320,1601284215,35.1588736,136.9239552,AAA001,5,-70
321,1601284216,35.1588736,136.9239552,AAA001,5,-70
322,1601284217,35.1588736,136.9239552,AAA001,5,-70
323,1601284217,35.1588736,136.9239552,AAA001,5,-70
324,1601284218,35.1588736,136.9239552,AAA001,5,-70
325,1601284219,35.1588736,136.9239552,AAA001,5,-70
326,1601284220,35.1588736,136.9239552,AAA001,5,-70
327,1601284221,35.1588736,136.9239552,AAA001,5,-70
328,1601284221,35.1588736,136.9239552,AAA001,5,-70
329,1601284222,35.1588736,136.9239552,AAA001,5,-70
330,1601284223,35.1588736,136.9239552,AAA001,5,-70
331,1601284224,35.1588736,136.9239552,AAA001,5,-70
332,1601284224,35.1588736,136.9239552,AAA001,5,-70
333,1601284225,35.1588736,136.9239552,AAA001,5,-70
334,1601284226,35.1588736,136.9239552,AAA001,5,-70
335,1601284226,35.1588736,136.9239552,AAA001,5,-70
336,1601284227,35.1588736,136.9239552,AAA001,5,-70
337,1601284228,35.1588736,136.9239552,AAA001,5,-70
338,1601284229,35.1588736,136.9239552,AAA001,5,-70
339,1601284229,35.1588736,136.9239552,AAA001,5,-70
340,1601284230,35.1588736,136.9239552,AAA001,5,-70
341,1601284231,35.1588736,136.9239552,AAA001,5,-70
342,1601284232,35.1588736,136.9239552,AAA001,5,-70
343,1601284232,35.1588736,136.9239552,AAA001,5,-70
344,1601284233,35.1588736,136.9239552,AAA001,5,-70
345,1601284234,35.1588736,136.9239552,AAA001,5,-70
346,1601284235,35.1588736,136.9239552,AAA001,5,-70
347,1601284235,35.1588736,136.9239552,AAA001,5,-70
348,1601284236,35.1588736,136.9239552,AAA001,5,-70
349,1601284237,35.1588736,136.9239552,AAA001,5,-70
350,1601284237,35.1588736,136.9239552,AAA001,5,-70
351,1601284238,35.1588736,136.9239552,AAA001,5,-70
352,1601284239,35.1588736,136.9239552,AAA001,5,-70
353,1601284240,35.1588736,136.9239552,AAA001,5,-70
354,1601284240,35.1588736,136.9239552,AAA001,5,-70
355,1601284241,35.1588736,136.9239552,AAA001,5,-70
356,1601284242,35.1588736,136.9239552,AAA001,5,-70
357,1601284243,35.1588736,136.9239552,AAA001,5,-70
358,1601284243,35.1588736,136.9239552,AAA001,5,-70
359,1601284244,35.1588736,136.9239552,AAA001,5,-70
360,1601284245,35.1588736,136.9239552,AAA001,5,-70
361,1601284246,35.1588736,136.9239552,AAA001,5,-70
362,1601284246,35.1588736,136.9239552,AAA001,5,-70
363,1601284247,35.1588736,136.9239552,AAA001,5,-70
364,1601284248,35.1588736,136.9239552,AAA001,5,-70
365,1601284249,35.1588736,136.9239552,AAA001,5,-70
366,1601284249,35.1588736,136.9239552,AAA001,5,-64
367,1601284250,35.1588736,136.9239552,AAA001,5,-64
368,1601284251,35.1588736,136.9239552,AAA001,5,-64
369,1601284251,35.1588736,136.9239552,AAA001,5,-64
370,1601284252,35.1588736,136.9239552,AAA001,5,-64
371,1601284253,35.1588736,136.9239552,AAA001,5,-64
372,1601284254,35.1588736,136.9239552,AAA001,5,-64
373,1601284254,35.1588736,136.9239552,AAA001,5,-64
374,1601284255,35.1588736,136.9239552,AAA001,5,-62
375,1601284256,35.1588736,136.9239552,AAA001,5,-62
376,1601284256,35.1588736,136.9239552,AAA001,5,-62
377,1601284257,35.1588736,136.9239552,AAA001,5,-62
378,1601284258,35.1588736,136.9239552,AAA001,5,-62
379,1601284258,35.1588736,136.9239552,AAA001,5,-62
380,1601284259,35.1588736,136.9239552,AAA001,5,-62
381,1601284260,35.1588736,136.9239552,AAA001,5,-62
382,1601284261,35.1588736,136.9239552,AAA001,5,-62
383,1601284261,35.1588736,136.9239552,AAA001,5,-62
384,1601284262,35.1588736,136.9239552,AAA001,5,-62
385,1601284263,35.1588736,136.9239552,AAA001,5,-62
386,1601284264,35.1588736,136.9239552,AAA001,5,-62
387,1601284264,35.1588736,136.9239552,AAA001,5,-62
388,1601284265,35.1588736,136.9239552,AAA001,5,-62
389,1601284266,35.1588736,136.9239552,AAA001,5,-62
390,1601284266,35.1588736,136.9239552,AAA001,5,-62
391,1601284267,35.1588736,136.9239552,AAA001,5,-62
392,1601284268,35.1588736,136.9239552,AAA001,5,-62
393,1601284269,35.1588736,136.9239552,AAA001,5,-62
394,1601284270,35.1588736,136.9239552,AAA001,5,-62
395,1601284270,35.1588736,136.9239552,AAA001,5,-62
396,1601284271,35.1588736,136.9239552,AAA001,5,-62
397,1601284272,35.1588736,136.9239552,AAA001,5,-62
398,1601284272,35.1588736,136.9239552,AAA001,5,-62
399,1601284273,35.1588736,136.9239552,AAA001,5,-62
400,1601284274,35.1588736,136.9239552,AAA001,5,-62
401,1601284429,35.1587434,136.9239173,AAA001,5,-68
402,1601284430,35.1587434,136.9239173,AAA001,5,-68
403,1601284430,35.1587434,136.9239173,AAA001,5,-68
404,1601284431,35.1587434,136.9239173,AAA001,5,-68
405,1601284432,35.1587434,136.9239173,AAA001,5,-68
406,1601284433,35.1587434,136.9239173,AAA001,5,-68
407,1601284433,35.1587434,136.9239173,AAA001,5,-68
408,1601284434,35.1587434,136.9239173,AAA001,5,-68
409,1601284435,35.1587434,136.9239173,AAA001,5,-68
410,1601284435,35.1587434,136.9239173,AAA001,5,-68
411,1601284436,35.1587434,136.9239173,AAA001,5,-68
412,1601284437,35.1587434,136.9239173,AAA001,5,-68
413,1601284437,35.1587434,136.9239173,AAA001,5,-68
414,1601284438,35.1587434,136.9239173,AAA001,5,-68
415,1601284439,35.1587434,136.9239173,AAA001,5,-68
416,1601284439,35.1587434,136.9239173,AAA001,5,-68
417,1601284440,35.1587434,136.9239173,AAA001,5,-68
418,1601284441,35.1587434,136.9239173,AAA001,5,-68
419,1601284442,35.1587434,136.9239173,AAA001,5,-73
420,1601284442,35.1587434,136.9239173,AAA001,5,-73
421,1601284443,35.1587434,136.9239173,AAA001,5,-73
422,1601284444,35.1587434,136.9239173,AAA001,5,-73
423,1601284445,35.1587434,136.9239173,AAA001,5,-73
424,1601284445,35.1587434,136.9239173,AAA001,5,-73
425,1601284446,35.1587434,136.9239173,AAA001,5,-73
426,1601284447,35.1587434,136.9239173,AAA001,5,-66
427,1601284448,35.1587434,136.9239173,AAA001,5,-66
428,1601284448,35.1587434,136.9239173,AAA001,5,-66
429,1601284449,35.1587434,136.9239173,AAA001,5,-66
430,1601284450,35.1587434,136.9239173,AAA001,5,-66
431,1601284450,35.1587434,136.9239173,AAA001,5,-66
432,1601284451,35.1587434,136.9239173,AAA001,5,-66
433,1601284452,35.1587434,136.9239173,AAA001,5,-66
434,1601284453,35.1587434,136.9239173,AAA001,5,-66
435,1601284454,35.1587434,136.9239173,AAA001,5,-66
436,1601284454,35.1587434,136.9239173,AAA001,5,-66
437,1601284455,35.1587434,136.9239173,AAA001,5,-66
438,1601284456,35.1587434,136.9239173,AAA001,5,-66
439,1601284456,35.1587434,136.9239173,AAA001,5,-66
440,1601284457,35.1587434,136.9239173,AAA001,5,-66
441,1601284458,35.1587434,136.9239173,AAA001,5,-66
442,1601284458,35.1587434,136.9239173,AAA001,5,-66
443,1601284459,35.1587434,136.9239173,AAA001,5,-66
444,1601284460,35.1587434,136.9239173,AAA001,5,-66
445,1601284461,35.1587434,136.9239173,AAA001,5,-66
446,1601284461,35.1587434,136.9239173,AAA001,5,-66
447,1601284462,35.1587434,136.9239173,AAA001,5,-66
448,1601284463,35.1587434,136.9239173,AAA001,5,-66
449,1601284464,35.1587434,136.9239173,AAA001,5,-66
450,1601284464,35.1587434,136.9239173,AAA001,5,-66
451,1601284465,35.1587434,136.9239173,AAA001,5,-66
452,1601284466,35.1587434,136.9239173,AAA001,5,-66
453,1601284466,35.1587434,136.9239173,AAA001,5,-66
454,1601284467,35.1587434,136.9239173,AAA001,5,-66
455,1601284468,35.1587434,136.9239173,AAA001,5,-66
456,1601284468,35.1587434,136.9239173,AAA001,5,-66
457,1601284469,35.1587434,136.9239173,AAA001,5,-66
458,1601284470,35.1587434,136.9239173,AAA001,5,-66
459,1601284470,35.1587434,136.9239173,AAA001,5,-66
460,1601284471,35.1587434,136.9239173,AAA001,5,-66
461,1601284472,35.1587434,136.9239173,AAA001,5,-66
462,1601284473,35.1587434,136.9239173,AAA001,5,-66
463,1601284473,35.1587434,136.9239173,AAA001,5,-66
464,1601284474,35.1587434,136.9239173,AAA001,5,-68
465,1601284475,35.1587434,136.9239173,AAA001,5,-68
466,1601284476,35.1587434,136.9239173,AAA001,5,-68
467,1601284476,35.1587434,136.9239173,AAA001,5,-68
468,1601284477,35.1587434,136.9239173,AAA001,5,-68
469,1601284478,35.1587434,136.9239173,AAA001,5,-68
470,1601284478,35.1587434,136.9239173,AAA001,5,-68
471,1601284479,35.1587434,136.9239173,AAA001,5,-68
472,1601284480,35.1587434,136.9239173,AAA001,5,-65
473,1601284481,35.1587434,136.9239173,AAA001,5,-65
474,1601284481,35.1587434,136.9239173,AAA001,5,-65
475,1601284482,35.1587434,136.9239173,AAA001,5,-65
476,1601284483,35.1587434,136.9239173,AAA001,5,-65
477,1601284483,35.1587434,136.9239173,AAA001,5,-65
478,1601284484,35.1587434,136.9239173,AAA001,5,-65
479,1601284485,35.1587434,136.9239173,AAA001,5,-65
480,1601284485,35.1587434,136.9239173,AAA001,5,-65
481,1601284486,35.1587434,136.9239173,AAA001,5,-65
482,1601284487,35.1587434,136.9239173,AAA001,5,-65
483,1601284488,35.1587434,136.9239173,AAA001,5,-65
